tiempo_s,x_est,y_est,theta_deg,wp_restantes
11.824,-1.0358777793990248,-0.5361769160560623,97.52077283030384,68
11.832,-1.0359202998836083,-0.5358578872517518,96.73782403387332,68
11.84,-1.03595766567179,-0.5355382137191242,95.88481386138471,68
11.848,-1.0359910608743603,-0.5352181010357856,96.32752558648956,68
11.856,-1.036026136523067,-0.5348981681233542,96.12762609451319,68
11.864,-1.0360673629957915,-0.534514154755948,96.80202181880229,68
11.872,-1.0360978586714165,-0.5342584870728745,96.02412410224528,68
11.88,-1.036138391376094,-0.5338743998584928,96.23737206408167,68
11.888,-1.0361663660072937,-0.5336184440607283,95.7503947565153,68
11.896,-1.0362050632880389,-0.5332341675862169,95.79149463600713,68
11.904,-1.0362440362111636,-0.5328499189692212,95.37189690736564,68
11.912,-1.0362681414855037,-0.5325935698203071,95.52709957892843,68
11.92,-1.0363053408600338,-0.5322091454520179,96.1350618516245,68
11.928,-1.03633285839939,-0.5319531401094413,95.92111206090792,68
11.936,-1.0363727004887995,-0.5315689806421474,95.6109300547267,68
11.944,-1.0363978750172362,-0.5313127342889675,94.76087684873963,68
11.952,-1.0364299302695295,-0.5309278468389248,95.21296756284796,68
11.96,-1.0364650214358893,-0.530543224298707,95.4590450549832,68
11.968,-1.0364895165949195,-0.530286912110967,95.20354081257508,68
11.976,-1.0365245444796927,-0.5299022838024816,95.43828228605813,68
11.984,-1.0365489467550444,-0.5296459627550476,94.99279394513398,68
11.992,-1.0365825596559322,-0.5292612082082339,94.55633113749957,68
12.0,-1.036603013658755,-0.5290045419187284,94.8343410130714,68
12.008000000000001,-1.0366355623839993,-0.5286196958860283,95.06707493689467,68
12.016,-1.0366583035084767,-0.5283632221219559,95.11388705667187,68
12.024000000000001,-1.0366927295022264,-0.5279785394743691,94.67339774609731,68
12.032,-1.0367137078819788,-0.5277219155121541,94.50288314377293,68
12.040000000000001,-1.0367440297287078,-0.5273368876248382,94.70190826827482,68
12.048,-1.0367651358025787,-0.5270802741332876,93.86991926402015,68
12.056000000000001,-1.0367912023655388,-0.5266949347728591,94.66829007975653,68
12.064,-1.0368121578683123,-0.5264383089415335,94.46898077663167,68
12.072000000000001,-1.036842251885692,-0.5260532631799442,93.87142192769598,68
12.08,-1.0368635849172012,-0.5257321210441919,92.93803773866746,68
12.088000000000001,-1.0368804795211324,-0.5254107148495611,92.58771086397135,68
12.096,-1.0368946126157745,-0.5250891753881807,91.71554496460017,68
12.104000000000001,-1.0369061750516846,-0.5247031285018109,91.73447692288765,68
12.112,-1.0369178650465058,-0.5243170854570334,92.0972205089553,68
12.120000000000001,-1.0369319988562262,-0.5239311241586849,92.1203504072953,68
12.128,-1.0369462884746194,-0.5235451685975044,91.93413124697227,68
12.136000000000001,-1.036957549263247,-0.5232235157345784,92.28773837000215,68
12.144,-1.036969998749561,-0.5229019066863856,92.02128802996536,68
12.152000000000001,-1.0369836210434071,-0.5225159269958443,91.76600992313016,68
12.16,-1.0369955234970425,-0.5221298904431741,91.24805971444898,68
12.168000000000001,-1.0370021353955288,-0.5218081084480479,90.54780783950999,68
12.176,-1.0370058280081806,-0.5214219061008103,90.63928784488226,68
12.184000000000001,-1.0370098174167488,-0.5211000809088066,91.2565421304095,68
12.192,-1.0370182868503597,-0.5207139537832453,91.35777022241903,68
12.200000000000001,-1.0370274384657094,-0.5203278422238009,90.95595185842191,68
12.208,-1.037033882057202,-0.519941675979123,90.35086676919285,68
12.216000000000001,-1.0370362471688697,-0.5195554632208578,90.51677316616355,68
12.224,-1.0370387516215043,-0.5192336230473151,89.92566285624633,68
12.232000000000001,-1.0370387324574981,-0.5189117731300839,90.55210478588113,68
12.24,-1.0370424540337175,-0.518525571060863,90.01484620516378,68
12.248000000000001,-1.0370425541091741,-0.5181393510738286,90.07327187126116,68
12.256,-1.0370430480208488,-0.5177531313896445,89.82899211985976,68
12.264000000000001,-1.0370416890022898,-0.5174312843410989,89.41784433776876,68
12.272,-1.0370377648687292,-0.5170450842769148,89.85850996181166,68
12.280000000000001,-1.037037368484132,-0.5167232346032032,89.67444056083814,68
12.288,-1.0370351739614103,-0.5163370208379514,89.50903163473448,68
12.296,-1.037031864477133,-0.5159508150175476,88.76561434694497,68
12.304,-1.037023544360855,-0.5155646846456974,89.0565945922051,68
12.312,-1.0370178468157631,-0.515242885162216,88.64113547483282,68
12.32,-1.0370086878259985,-0.5148567737776305,89.09474067654605,68
12.328,-1.0370025858982022,-0.5144706019831178,88.54182266876228,68
12.336,-1.036992757661979,-0.5140845070541524,88.412951675909,68
12.344,-1.03698424207765,-0.513762769809786,88.00417301076904,68
12.352,-1.036970791306409,-0.5133767841038939,88.00393505770312,68
12.36,-1.0369591828347626,-0.5130551436011971,87.70681537050946,68
