tiempo_s,x_est,y_est,theta_deg,wp_restantes,dist_wp,estado,crudo_m,kalman_m,enc_izq_rad,enc_der_rad,long_ejecutada_m
4.000,-0.7532,-0.7538,45.81,36,0.1817,TRACKING,64.7,67.2,16.06424,18.28736,0.3521
4.016,-0.7521,-0.7526,45.81,36,0.1801,TRACKING,71.5,67.8,16.14588,18.36900,0.3538
4.032,-0.7509,-0.7514,45.81,36,0.1784,TRACKING,68.3,67.8,16.22752,18.45064,0.3555
4.048,-0.7497,-0.7502,45.81,36,0.1767,TRACKING,69.3,68.0,16.30916,18.53228,0.3571
4.064,-0.7486,-0.7490,45.81,35,0.1751,TRACKING,70.9,67.8,16.39080,18.61392,0.3588
4.080,-0.7475,-0.7479,45.81,35,0.1735,TRACKING,69.1,68.0,16.46616,18.68928,0.3603
4.096,-0.7463,-0.7467,45.81,35,0.1718,TRACKING,70.2,67.3,16.54780,18.77092,0.3620
4.112,-0.7452,-0.7455,45.81,35,0.1702,TRACKING,65.7,66.9,16.62944,18.85256,0.3637
4.128,-0.7440,-0.7443,45.81,35,0.1685,TRACKING,68.9,67.0,16.71108,18.93420,0.3654
4.144,-0.7429,-0.7431,45.68,35,0.1669,TRACKING,68.6,67.3,16.79272,19.00956,0.3670
4.160,-0.7417,-0.7419,45.68,35,0.1652,TRACKING,66.9,67.2,16.87436,19.09120,0.3686
4.176,-0.7405,-0.7407,45.68,35,0.1635,TRACKING,74.5,67.8,16.95600,19.17284,0.3703
4.192,-0.7394,-0.7395,45.68,35,0.1619,TRACKING,67.0,67.7,17.03764,19.25448,0.3720
4.208,-0.7382,-0.7383,45.68,35,0.1602,TRACKING,71.9,68.1,17.11928,19.33612,0.3737
4.224,-0.7371,-0.7372,45.55,35,0.1586,TRACKING,67.9,68.1,17.20092,19.41148,0.3753
4.240,-0.7359,-0.7360,45.55,35,0.1569,TRACKING,66.9,67.9,17.28256,19.49312,0.3770
4.256,-0.7347,-0.7348,45.55,35,0.1552,TRACKING,67.7,67.7,17.36420,19.57476,0.3786
4.272,-0.7336,-0.7336,45.55,35,0.1536,TRACKING,64.2,67.1,17.44584,19.65640,0.3803
4.288,-0.7324,-0.7324,45.55,35,0.1519,TRACKING,68.2,67.2,17.52748,19.73804,0.3820
4.304,-0.7312,-0.7312,45.55,35,0.1502,TRACKING,70.3,67.2,17.60912,19.81968,0.3836
4.320,-0.7300,-0.7300,45.55,35,0.1485,TRACKING,69.7,67.5,17.69076,19.90132,0.3853
4.336,-0.7289,-0.7289,45.42,35,0.1469,TRACKING,69.1,67.7,17.77240,19.97668,0.3869
4.352,-0.7277,-0.7277,45.42,35,0.1453,TRACKING,71.2,68.2,17.85404,20.05832,0.3886
4.368,-0.7266,-0.7265,45.42,35,0.1436,TRACKING,71.5,67.4,17.93568,20.13996,0.3903
4.384,-0.7254,-0.7253,45.42,35,0.1419,TRACKING,69.7,67.7,18.01732,20.22160,0.3919
4.400,-0.7242,-0.7241,45.42,35,0.1402,TRACKING,66.1,67.5,18.09896,20.30324,0.3936
4.416,-0.7230,-0.7229,45.42,35,0.1386,TRACKING,66.9,67.4,18.18060,20.38488,0.3953
4.432,-0.7219,-0.7217,45.42,35,0.1369,TRACKING,71.0,67.9,18.26224,20.46652,0.3970
4.448,-0.7207,-0.7205,45.42,35,0.1352,TRACKING,65.7,67.3,18.34388,20.54816,0.3986
4.464,-0.7196,-0.7194,45.29,35,0.1336,TRACKING,65.9,67.1,18.42552,20.62352,0.4003
4.480,-0.7184,-0.7182,45.29,35,0.1319,TRACKING,63.0,66.5,18.50716,20.70516,0.4019
4.496,-0.7172,-0.7170,45.29,35,0.1303,TRACKING,70.3,67.0,18.58880,20.78680,0.4036
4.512,-0.7160,-0.7158,45.29,35,0.1286,TRACKING,69.7,67.4,18.67044,20.86844,0.4053
4.528,-0.7148,-0.7146,45.29,35,0.1269,TRACKING,70.6,67.8,18.75208,20.95008,0.4069
4.544,-0.7137,-0.7134,45.29,35,0.1252,TRACKING,68.2,67.1,18.83372,21.03172,0.4086
4.560,-0.7125,-0.7122,45.29,35,0.1236,TRACKING,70.6,67.6,18.91536,21.11336,0.4103
4.576,-0.7113,-0.7111,45.29,35,0.1219,TRACKING,70.3,67.3,18.99700,21.19500,0.4120
4.592,-0.7101,-0.7099,45.29,35,0.1202,TRACKING,64.8,66.9,19.07864,21.27664,0.4136
4.608,-0.7090,-0.7087,45.29,35,0.1185,TRACKING,69.0,67.2,19.16028,21.35828,0.4153
4.624,-0.7078,-0.7075,45.16,35,0.1169,TRACKING,69.9,67.5,19.24192,21.43364,0.4169
4.640,-0.7066,-0.7063,45.16,35,0.1153,TRACKING,66.8,67.3,19.32356,21.51528,0.4186
4.656,-0.7055,-0.7052,45.16,35,0.1136,TRACKING,66.7,67.2,19.40520,21.59692,0.4203
4.672,-0.7043,-0.7040,45.16,35,0.1119,TRACKING,68.9,67.4,19.48684,21.67856,0.4219
4.688,-0.7031,-0.7028,45.16,35,0.1102,TRACKING,71.9,67.6,19.56848,21.76020,0.4236
4.704,-0.7019,-0.7016,45.16,35,0.1086,TRACKING,68.4,67.4,19.65012,21.84184,0.4253
4.720,-0.7007,-0.7004,45.16,35,0.1069,TRACKING,70.8,67.5,19.73176,21.92348,0.4270
4.736,-0.6996,-0.6992,45.16,35,0.1052,TRACKING,70.0,67.5,19.81340,22.00512,0.4286
4.752,-0.6984,-0.6980,45.16,35,0.1035,TRACKING,66.6,67.2,19.89504,22.08676,0.4303
4.768,-0.6972,-0.6969,45.16,35,0.1019,TRACKING,72.3,67.9,19.97668,22.16840,0.4320
4.784,-0.6960,-0.6957,45.16,35,0.1002,TRACKING,67.8,67.9,20.05832,22.25004,0.4337
4.800,-0.6948,-0.6945,45.16,35,0.0985,TRACKING,67.4,67.5,20.13996,22.33168,0.4353
4.816,-0.6937,-0.6933,45.16,35,0.0968,TRACKING,67.5,67.3,20.22160,22.41332,0.4370
4.832,-0.6925,-0.6921,45.16,35,0.0952,TRACKING,68.0,67.4,20.30324,22.49496,0.4387
4.848,-0.6913,-0.6909,45.16,35,0.0935,TRACKING,66.8,67.3,20.38488,22.57660,0.4404
4.864,-0.6902,-0.6898,45.03,35,0.0919,TRACKING,69.4,66.8,20.46652,22.65196,0.4420
4.880,-0.6890,-0.6886,45.03,35,0.0902,TRACKING,65.0,66.4,20.54816,22.73360,0.4436
4.896,-0.6878,-0.6874,45.03,35,0.0885,TRACKING,69.8,66.8,20.62980,22.81524,0.4453
4.912,-0.6866,-0.6862,45.03,35,0.0869,TRACKING,66.9,66.8,20.71144,22.89688,0.4470
4.928,-0.6854,-0.6850,45.03,35,0.0852,TRACKING,77.3,68.2,20.79308,22.97852,0.4487
4.944,-0.6843,-0.6839,45.03,35,0.0835,TRACKING,73.5,67.8,20.87472,23.06016,0.4503
4.960,-0.6831,-0.6827,45.03,35,0.0818,TRACKING,66.3,67.6,20.95636,23.14180,0.4520
4.976,-0.6819,-0.6815,45.03,35,0.0802,TRACKING,65.3,67.3,21.03800,23.22344,0.4537
4.992,-0.6807,-0.6803,45.03,35,0.1887,TRACKING,68.4,67.5,21.11964,23.30508,0.4554
5.008,-0.6802,-0.6798,45.81,35,0.1880,TRACKING,69.5,67.7,21.13848,23.36160,0.4561
5.024,-0.6796,-0.6792,46.72,35,0.1873,TRACKING,68.6,67.8,21.15732,23.42440,0.4570
5.040,-0.6790,-0.6785,47.62,35,0.1865,TRACKING,68.5,67.9,21.17616,23.48720,0.4578
5.056,-0.6785,-0.6779,48.27,35,0.1858,TRACKING,65.5,66.9,21.20128,23.54372,0.4586
5.072,-0.6779,-0.6772,49.05,35,0.1850,TRACKING,72.2,67.6,21.22640,23.60652,0.4595
5.088,-0.6773,-0.6766,49.82,35,0.1841,TRACKING,69.1,67.8,21.25152,23.66932,0.4604
5.104,-0.6767,-0.6759,50.60,35,0.1833,TRACKING,68.7,67.9,21.27664,23.73212,0.4613
5.120,-0.6761,-0.6751,51.50,35,0.1824,TRACKING,68.2,67.7,21.30176,23.80120,0.4623
5.136,-0.6755,-0.6744,52.15,35,0.1815,TRACKING,69.4,68.0,21.33316,23.86400,0.4633
5.152,-0.6749,-0.6736,52.80,34,0.1806,TRACKING,69.3,67.9,21.36456,23.92680,0.4642
5.168,-0.6743,-0.6728,53.57,34,0.1797,TRACKING,65.4,67.6,21.39596,23.99588,0.4653
5.184,-0.6737,-0.6719,54.09,34,0.1787,TRACKING,67.8,67.6,21.43364,24.05868,0.4663
5.200,-0.6731,-0.6711,54.87,34,0.1777,TRACKING,69.8,67.9,21.46504,24.12776,0.4673
5.216,-0.6725,-0.6702,55.39,34,0.1767,TRACKING,68.4,68.0,21.50272,24.19056,0.4684
5.232,-0.6719,-0.6693,56.03,34,0.1757,TRACKING,70.0,68.2,21.54040,24.25964,0.4695
5.248,-0.6713,-0.6684,56.68,34,0.1747,TRACKING,64.9,67.6,21.57808,24.32872,0.4705
5.264,-0.6706,-0.6675,57.20,34,0.1736,TRACKING,66.2,67.4,21.62204,24.39780,0.4717
5.280,-0.6701,-0.6666,57.72,34,0.1726,TRACKING,69.3,66.8,21.65972,24.46060,0.4727
5.296,-0.6695,-0.6656,58.23,34,0.1715,TRACKING,63.3,66.3,21.70368,24.52968,0.4739
5.312,-0.6689,-0.6646,58.75,34,0.1704,TRACKING,72.5,67.2,21.74764,24.59876,0.4751
5.328,-0.6683,-0.6636,59.27,34,0.1693,TRACKING,67.0,67.1,21.79160,24.66784,0.4762
5.344,-0.6677,-0.6626,59.79,34,0.1681,TRACKING,66.8,67.1,21.83556,24.73692,0.4774
5.360,-0.6671,-0.6616,60.30,34,0.1670,TRACKING,69.8,67.4,21.87952,24.80600,0.4785
5.376,-0.6665,-0.6606,60.95,34,0.1658,TRACKING,70.8,67.4,21.92348,24.88136,0.4797
5.392,-0.6659,-0.6595,61.34,34,0.1647,TRACKING,70.3,67.1,21.97372,24.95044,0.4810
5.408,-0.6653,-0.6584,61.73,34,0.1635,TRACKING,67.9,67.1,22.02396,25.01952,0.4822
5.424,-0.6648,-0.6573,62.12,34,0.1623,TRACKING,71.7,67.6,22.07420,25.08860,0.4834
5.440,-0.6642,-0.6562,62.63,34,0.1610,TRACKING,65.7,67.1,22.12444,25.16396,0.4847
5.456,-0.6636,-0.6551,63.02,34,0.1598,TRACKING,70.7,67.6,22.17468,25.23304,0.4859
5.472,-0.6630,-0.6540,63.41,34,0.1586,TRACKING,70.0,67.6,22.22492,25.30212,0.4872
5.488,-0.6625,-0.6529,63.93,34,0.1574,TRACKING,68.6,67.6,22.27516,25.37748,0.4884
5.504,-0.6619,-0.6517,64.19,34,0.1561,TRACKING,68.1,67.7,22.33168,25.44656,0.4897
5.520,-0.6614,-0.6505,64.70,34,0.1549,TRACKING,70.0,68.0,22.38192,25.52192,0.4910
5.536,-0.6608,-0.6493,65.09,34,0.1535,TRACKING,68.9,68.1,22.43844,25.59728,0.4924
5.552,-0.6602,-0.6481,65.35,34,0.1523,TRACKING,67.9,67.6,22.49496,25.66636,0.4937
5.568,-0.6597,-0.6470,65.87,34,0.1510,TRACKING,68.3,67.7,22.54520,25.74172,0.4949
5.584,-0.6592,-0.6458,66.13,34,0.1498,TRACKING,65.4,67.1,22.60172,25.81080,0.4962
5.600,-0.6586,-0.6445,66.39,34,0.1484,TRACKING,73.4,67.9,22.66452,25.88616,0.4976
5.616,-0.6581,-0.6433,66.77,34,0.1470,TRACKING,70.3,67.9,22.72104,25.96152,0.4990
5.632,-0.6576,-0.6420,67.16,34,0.1457,TRACKING,69.8,67.3,22.77756,26.03688,0.5003
5.648,-0.6570,-0.6408,67.55,34,0.1444,TRACKING,69.5,67.6,22.83408,26.11224,0.5017
5.664,-0.6565,-0.6395,67.68,34,0.1430,TRACKING,69.0,67.8,22.89688,26.18132,0.5031
5.680,-0.6560,-0.6383,68.07,34,0.1417,TRACKING,69.6,67.8,22.95340,26.25668,0.5044
5.696,-0.6555,-0.6370,68.33,34,0.1403,TRACKING,70.0,68.1,23.01620,26.33204,0.5058
5.712,-0.6550,-0.6357,68.72,34,0.1390,TRACKING,71.6,68.1,23.07272,26.40740,0.5072
5.728,-0.6545,-0.6344,68.97,34,0.1376,TRACKING,65.8,67.8,23.13552,26.48276,0.5086
5.744,-0.6540,-0.6331,69.23,34,0.1362,TRACKING,68.8,67.2,23.19832,26.55812,0.5100
5.760,-0.6535,-0.6317,69.49,34,0.1348,TRACKING,69.3,67.4,23.26112,26.63348,0.5114
5.776,-0.6530,-0.6304,69.75,34,0.1334,TRACKING,72.6,68.1,23.32392,26.70884,0.5128
5.792,-0.6525,-0.6291,70.01,34,0.1320,TRACKING,73.3,68.6,23.38672,26.78420,0.5143
5.808,-0.6520,-0.6277,70.27,34,0.1306,TRACKING,71.5,68.9,23.44952,26.85956,0.5157
5.824,-0.6515,-0.6264,70.53,34,0.1292,TRACKING,75.0,69.5,23.51232,26.93492,0.5171
5.840,-0.6511,-0.6251,70.79,34,0.1278,TRACKING,65.2,69.0,23.57512,27.01028,0.5185
5.856,-0.6506,-0.6237,70.92,34,0.1263,TRACKING,72.7,69.0,23.64420,27.08564,0.5200
5.872,-0.6501,-0.6223,71.17,34,0.1249,TRACKING,64.6,68.4,23.70700,27.16100,0.5214
5.888,-0.6497,-0.6210,71.43,34,0.1235,TRACKING,67.1,68.2,23.76980,27.23636,0.5228
5.904,-0.6492,-0.6195,71.69,34,0.1219,TRACKING,70.9,68.1,23.83888,27.31800,0.5244
5.920,-0.6487,-0.6182,71.95,34,0.1205,TRACKING,71.1,68.5,23.90168,27.39336,0.5258
5.936,-0.6483,-0.6168,72.08,34,0.1191,TRACKING,68.1,67.9,23.97076,27.46872,0.5273
5.952,-0.6478,-0.6154,72.34,34,0.1177,TRACKING,65.2,67.5,24.03356,27.54408,0.5287
5.968,-0.6474,-0.6140,72.47,34,0.1162,TRACKING,66.1,67.3,24.10264,27.61944,0.5302
5.984,-0.6469,-0.6125,72.73,34,0.1147,TRACKING,69.9,67.5,24.17172,27.70108,0.5317
6.000,-0.6465,-0.6112,72.99,34,0.1132,TRACKING,66.2,67.2,24.23452,27.77644,0.5331
6.016,-0.6461,-0.6098,73.12,34,0.1118,TRACKING,64.0,66.8,24.30360,27.85180,0.5346
6.032,-0.6456,-0.6083,73.37,34,0.1102,TRACKING,67.2,66.5,24.37268,27.93344,0.5361
6.048,-0.6452,-0.6069,73.50,34,0.1088,TRACKING,71.6,67.2,24.44176,28.00880,0.5376
6.064,-0.6448,-0.6054,73.63,34,0.1073,TRACKING,65.4,67.0,24.51084,28.08416,0.5391
6.080,-0.6444,-0.6040,73.89,34,0.1058,TRACKING,63.5,66.5,24.57992,28.16580,0.5406
6.096,-0.6440,-0.6025,74.02,34,0.1043,TRACKING,67.4,66.5,24.64900,28.24116,0.5421
6.112,-0.6436,-0.6011,74.15,34,0.1028,TRACKING,68.3,66.7,24.71808,28.31652,0.5436
6.128,-0.6431,-0.5996,74.41,34,0.1013,TRACKING,65.0,66.4,24.78716,28.39816,0.5451
6.144,-0.6427,-0.5982,74.54,34,0.0998,TRACKING,71.1,67.1,24.85624,28.47352,0.5466
6.160,-0.6423,-0.5968,74.67,34,0.0983,TRACKING,71.3,67.1,24.92532,28.54888,0.5481
6.176,-0.6419,-0.5953,74.93,34,0.0968,TRACKING,77.2,67.5,24.99440,28.63052,0.5497
6.192,-0.6416,-0.5939,75.06,34,0.0953,TRACKING,70.1,67.6,25.06348,28.70588,0.5511
6.208,-0.6412,-0.5924,75.32,34,0.0938,TRACKING,76.0,68.7,25.13256,28.78752,0.5527
6.224,-0.6408,-0.5909,75.32,34,0.0922,TRACKING,68.6,68.2,25.20792,28.86288,0.5542
6.240,-0.6404,-0.5894,75.57,34,0.0907,TRACKING,68.2,67.4,25.27700,28.94452,0.5558
6.256,-0.6400,-0.5879,75.70,34,0.0892,TRACKING,72.1,68.0,25.34608,29.01988,0.5573
6.272,-0.6397,-0.5865,75.83,34,0.0877,TRACKING,69.0,68.2,25.41516,29.09524,0.5587
6.288,-0.6393,-0.5849,75.96,34,0.0861,TRACKING,65.1,67.7,25.49052,29.17688,0.5603
6.304,-0.6389,-0.5835,76.09,34,0.0847,TRACKING,65.2,67.4,25.55960,29.25224,0.5618
6.320,-0.6385,-0.5819,76.22,34,0.0831,TRACKING,70.3,67.8,25.63496,29.33388,0.5634
6.336,-0.6382,-0.5805,76.35,34,0.0816,TRACKING,65.8,67.5,25.70404,29.40924,0.5649
6.352,-0.6378,-0.5790,76.61,34,0.0800,TRACKING,70.2,67.8,25.77312,29.49088,0.5665
6.368,-0.6375,-0.5775,76.61,34,0.2029,TRACKING,69.6,67.7,25.84848,29.56624,0.5680
6.384,-0.6371,-0.5762,77.00,34,0.2016,TRACKING,71.3,68.1,25.90500,29.64160,0.5694
6.400,-0.6368,-0.5748,77.26,34,0.2002,TRACKING,66.6,67.9,25.96780,29.71696,0.5708
6.416,-0.6365,-0.5735,77.64,34,0.1988,TRACKING,66.8,67.3,26.02432,29.79232,0.5721
6.432,-0.6362,-0.5721,77.90,34,0.1974,TRACKING,68.2,67.2,26.08712,29.86768,0.5735
6.448,-0.6359,-0.5707,78.16,34,0.1960,TRACKING,62.8,66.6,26.14992,29.94304,0.5750
6.464,-0.6357,-0.5693,78.42,34,0.1946,TRACKING,69.1,67.0,26.21272,30.01840,0.5764
6.480,-0.6354,-0.5679,78.68,33,0.1932,TRACKING,69.7,67.3,26.27552,30.09376,0.5778
6.496,-0.6351,-0.5666,79.07,33,0.1919,TRACKING,67.4,66.8,26.33204,30.16912,0.5791
6.512,-0.6348,-0.5652,79.20,33,0.1904,TRACKING,68.9,66.6,26.40112,30.24448,0.5806
6.528,-0.6346,-0.5638,79.46,33,0.1890,TRACKING,68.1,66.7,26.46392,30.31984,0.5820
6.544,-0.6343,-0.5624,79.72,33,0.1876,TRACKING,65.3,66.5,26.52672,30.39520,0.5834
6.560,-0.6341,-0.5610,79.97,33,0.1862,TRACKING,73.9,67.5,26.58952,30.47056,0.5849
6.576,-0.6338,-0.5595,80.10,33,0.1847,TRACKING,73.3,68.3,26.65860,30.54592,0.5863
6.592,-0.6336,-0.5581,80.36,33,0.1833,TRACKING,70.7,68.4,26.72140,30.62128,0.5878
6.608,-0.6333,-0.5567,80.75,33,0.1819,TRACKING,69.2,68.5,26.78420,30.70292,0.5892
6.624,-0.6331,-0.5552,80.88,33,0.1804,TRACKING,62.5,67.3,26.85328,30.77828,0.5907
6.640,-0.6329,-0.5537,81.01,33,0.1789,TRACKING,69.8,67.6,26.92236,30.85364,0.5922
6.656,-0.6326,-0.5523,81.27,33,0.1775,TRACKING,70.7,68.0,26.98516,30.92900,0.5936
6.672,-0.6324,-0.5509,81.40,33,0.1760,TRACKING,71.8,67.7,27.05424,31.00436,0.5951
6.688,-0.6322,-0.5494,81.66,33,0.1745,TRACKING,72.5,67.5,27.12332,31.08600,0.5966
6.704,-0.6320,-0.5480,81.92,33,0.1731,TRACKING,67.1,67.4,27.18612,31.16136,0.5981
6.720,-0.6318,-0.5465,82.04,33,0.1716,TRACKING,68.1,67.5,27.25520,31.23672,0.5995
6.736,-0.6316,-0.5450,82.30,33,0.1701,TRACKING,67.2,67.4,27.32428,31.31836,0.6011
6.752,-0.6314,-0.5435,82.43,33,0.1686,TRACKING,65.9,67.2,27.39336,31.39372,0.6026
6.768,-0.6312,-0.5420,82.56,33,0.1671,TRACKING,65.4,66.2,27.46244,31.46908,0.6040
6.784,-0.6310,-0.5405,82.82,33,0.1656,TRACKING,68.5,66.4,27.53152,31.55072,0.6056
6.800,-0.6308,-0.5390,82.82,33,0.1641,TRACKING,71.3,66.9,27.60688,31.62608,0.6071
6.816,-0.6306,-0.5374,83.08,33,0.1625,TRACKING,72.1,67.6,27.67596,31.70772,0.6087
6.832,-0.6304,-0.5360,83.21,33,0.1610,TRACKING,65.2,67.3,27.74504,31.78308,0.6102
6.848,-0.6302,-0.5345,83.34,33,0.1596,TRACKING,66.8,67.2,27.81412,31.85844,0.6116
6.864,-0.6301,-0.5329,83.60,33,0.1580,TRACKING,69.7,67.2,27.88320,31.94008,0.6132
6.880,-0.6299,-0.5314,83.60,33,0.1565,TRACKING,70.1,67.1,27.95856,32.01544,0.6147
6.896,-0.6297,-0.5299,83.86,33,0.1549,TRACKING,73.4,67.7,28.02764,32.09708,0.6163
6.912,-0.6296,-0.5284,83.99,33,0.1535,TRACKING,69.9,67.7,28.09672,32.17244,0.6178
6.928,-0.6294,-0.5268,84.12,33,0.1519,TRACKING,68.5,67.8,28.17208,32.25408,0.6194
6.944,-0.6293,-0.5253,84.24,33,0.1504,TRACKING,62.8,67.1,28.24116,32.32944,0.6208
6.960,-0.6291,-0.5237,84.37,33,0.1488,TRACKING,63.4,66.6,28.31652,32.41108,0.6225
6.976,-0.6290,-0.5223,84.50,33,0.1473,TRACKING,70.4,67.1,28.38560,32.48644,0.6239
6.992,-0.6288,-0.5207,84.63,33,0.1457,TRACKING,69.5,66.5,28.46096,32.56808,0.6255
7.008,-0.6287,-0.5191,84.76,33,0.1441,TRACKING,72.4,67.1,28.53632,32.64972,0.6272
7.024,-0.6285,-0.5176,84.89,33,0.1426,TRACKING,71.3,67.6,28.60540,32.72508,0.6286
7.040,-0.6284,-0.5160,85.02,33,0.1410,TRACKING,73.9,67.9,28.68076,32.80672,0.6302
7.056,-0.6282,-0.5144,85.02,33,0.1395,TRACKING,72.1,68.0,28.75612,32.88208,0.6318
7.072,-0.6281,-0.5129,85.28,33,0.1379,TRACKING,67.0,67.9,28.82520,32.96372,0.6333
7.088,-0.6280,-0.5114,85.28,33,0.1364,TRACKING,65.1,67.5,28.90056,33.03908,0.6349
7.104,-0.6279,-0.5098,85.41,33,0.1348,TRACKING,71.6,67.6,28.97592,33.12072,0.6365
7.120,-0.6277,-0.5081,85.54,33,0.1332,TRACKING,66.4,67.5,29.05128,33.20236,0.6381
7.136,-0.6276,-0.5067,85.67,33,0.1317,TRACKING,69.9,67.2,29.12036,33.27772,0.6396
7.152,-0.6275,-0.5051,85.80,33,0.1301,TRACKING,71.4,67.8,29.19572,33.35936,0.6412
7.168,-0.6274,-0.5035,85.93,33,0.1285,TRACKING,75.9,68.9,29.27108,33.44100,0.6428
7.184,-0.6273,-0.5019,85.93,33,0.1269,TRACKING,69.7,69.0,29.34644,33.51636,0.6443
7.200,-0.6272,-0.5003,86.06,33,0.1253,TRACKING,69.9,68.2,29.42180,33.59800,0.6460
7.216,-0.6270,-0.4987,86.19,33,0.1237,TRACKING,68.7,68.3,29.49716,33.67964,0.6476
7.232,-0.6269,-0.4972,86.19,33,0.1222,TRACKING,69.4,68.4,29.57252,33.75500,0.6491
7.248,-0.6268,-0.4956,86.32,33,0.1206,TRACKING,70.2,68.6,29.64788,33.83664,0.6507
7.264,-0.6267,-0.4940,86.44,33,0.1190,TRACKING,70.0,68.5,29.72324,33.91828,0.6523
7.280,-0.6266,-0.4924,86.44,33,0.1174,TRACKING,68.7,68.5,29.79860,33.99364,0.6539
7.296,-0.6265,-0.4908,86.57,33,0.1158,TRACKING,70.2,67.5,29.87396,34.07528,0.6555
7.312,-0.6264,-0.4892,86.70,33,0.1142,TRACKING,68.9,67.7,29.94932,34.15692,0.6571
7.328,-0.6264,-0.4876,86.83,33,0.1126,TRACKING,64.1,67.2,30.02468,34.23856,0.6587
7.344,-0.6263,-0.4861,86.83,33,0.1111,TRACKING,66.5,67.1,30.10004,34.31392,0.6602
7.360,-0.6262,-0.4844,86.96,33,0.1095,TRACKING,68.9,67.4,30.17540,34.39556,0.6619
7.376,-0.6261,-0.4828,87.09,33,0.1078,TRACKING,64.5,66.9,30.25076,34.47720,0.6635
7.392,-0.6260,-0.4812,87.09,33,0.1062,TRACKING,75.7,68.1,30.33240,34.55884,0.6651
7.408,-0.6259,-0.4796,87.09,33,0.1046,TRACKING,67.7,67.3,30.40776,34.63420,0.6667
7.424,-0.6259,-0.4780,87.22,33,0.1030,TRACKING,70.4,67.8,30.48312,34.71584,0.6683
7.440,-0.6258,-0.4764,87.35,33,0.1014,TRACKING,73.3,67.6,30.55848,34.79748,0.6699
7.456,-0.6257,-0.4748,87.48,33,0.0998,TRACKING,67.5,67.6,30.63384,34.87912,0.6715
7.472,-0.6256,-0.4732,87.35,33,0.0982,TRACKING,70.5,67.5,30.71548,34.95448,0.6731
7.488,-0.6256,-0.4716,87.48,33,0.0966,TRACKING,66.2,67.1,30.79084,35.03612,0.6747
7.504,-0.6255,-0.4700,87.61,33,0.0950,TRACKING,67.1,67.1,30.86620,35.11776,0.6763
7.520,-0.6254,-0.4684,87.74,33,0.0934,TRACKING,66.1,66.6,30.94156,35.19940,0.6779
7.536,-0.6254,-0.4668,87.61,33,0.0918,TRACKING,72.2,67.4,31.02320,35.27476,0.6796
7.552,-0.6253,-0.4652,87.74,33,0.0902,TRACKING,64.8,67.0,31.09856,35.35640,0.6812
7.568,-0.6252,-0.4635,87.87,33,0.0885,TRACKING,68.3,67.2,31.17392,35.43804,0.6828
7.584,-0.6252,-0.4619,88.00,33,0.0869,TRACKING,70.4,67.2,31.24928,35.51968,0.6844
7.600,-0.6251,-0.4603,88.00,33,0.0853,TRACKING,75.0,67.3,31.33092,35.60132,0.6861
7.616,-0.6251,-0.4587,88.00,33,0.0837,TRACKING,71.0,67.8,31.40628,35.67668,0.6876
7.632,-0.6250,-0.4571,88.13,33,0.0821,TRACKING,73.9,67.7,31.48164,35.75832,0.6892
7.648,-0.6250,-0.4554,88.13,33,0.0804,TRACKING,69.6,67.5,31.56328,35.83996,0.6909
7.664,-0.6249,-0.4538,88.26,33,0.1288,TRACKING,71.3,67.9,31.63864,35.92160,0.6925
7.680,-0.6249,-0.4522,88.39,33,0.1272,TRACKING,70.1,68.0,31.71400,36.00324,0.6941
7.696,-0.6248,-0.4506,88.26,33,0.1256,TRACKING,68.8,67.6,31.79564,36.07860,0.6957
7.712,-0.6248,-0.4490,88.39,33,0.1240,TRACKING,73.8,68.5,31.87100,36.16024,0.6973
7.728,-0.6247,-0.4473,88.39,33,0.1223,TRACKING,69.2,68.4,31.95264,36.24188,0.6990
7.744,-0.6247,-0.4457,88.52,33,0.1207,TRACKING,68.0,67.9,32.02800,36.32352,0.7006
7.760,-0.6246,-0.4441,88.64,32,0.1191,TRACKING,72.5,68.5,32.10336,36.40516,0.7022
7.776,-0.6246,-0.4424,88.64,32,0.1174,TRACKING,67.8,68.4,32.18500,36.48680,0.7039
7.792,-0.6246,-0.4409,88.64,32,0.1159,TRACKING,66.8,67.8,32.26036,36.56216,0.7054
7.808,-0.6245,-0.4392,88.64,32,0.1142,TRACKING,68.5,67.9,32.34200,36.64380,0.7071
7.824,-0.6245,-0.4376,88.77,32,0.1126,TRACKING,68.1,67.9,32.41736,36.72544,0.7087
7.840,-0.6244,-0.4359,88.77,32,0.1109,TRACKING,66.3,67.7,32.49900,36.80708,0.7104
7.856,-0.6244,-0.4343,88.90,32,0.1093,TRACKING,66.3,67.5,32.57436,36.88872,0.7120
7.872,-0.6244,-0.4327,88.90,32,0.1077,TRACKING,63.2,66.8,32.65600,36.97036,0.7137
7.888,-0.6244,-0.4311,89.03,32,0.1061,TRACKING,66.9,66.8,32.73136,37.05200,0.7153
7.904,-0.6243,-0.4294,88.90,32,0.1044,TRACKING,69.9,67.2,32.81300,37.12736,0.7169
7.920,-0.6243,-0.4278,89.03,32,0.1028,TRACKING,65.1,66.9,32.88836,37.20900,0.7185
7.936,-0.6243,-0.4262,89.03,32,0.1012,TRACKING,67.3,66.8,32.97000,37.29064,0.7202
7.952,-0.6242,-0.4246,89.16,32,0.0996,TRACKING,69.5,66.7,33.04536,37.37228,0.7218
